CustomerID,Age,Email,PhoneNumber,TransactionAmount,AccountBalance,TransactionType,Country,City,SignupDate,TransactionDate,Device,Browser,IsActive,LoginAttempts,FraudFlag,Income,CreditScore,LoanAmount,LoanStatus
10148,53,test@company.com,,8651.651770055269,11447.264559329815,Debit,UK,NY,2023-05-12,2023-03-23,Desktop,Safari,1,2,0,22676.262333841427,618,23370.614353417557,Pending
10149,16,,,3892.6309786844595,37928.68837582274,Debit,USA,London,2021-02-23,2024-09-08,Desktop,Firefox,0,3,0,65832.57321123112,410,33353.74544109871,Pending
10150,17,user@gmail.com,,4166.153993736346,28909.435131114682,Credit,USA,Mumbai,2021-07-20,2024-11-23,Tablet,Safari,0,1,0,106858.71019572014,772,24675.806816096352,Approved
10151,70,invalid_email,1234567890,2684.4708637475346,12323.501755132702,Credit,,London,2021-07-03,2023-12-06,Tablet,Edge,0,4,0,88604.82632154672,316,33718.17909323778,Approved
10152,73,,invalid_phone,7024.366139080325,49077.17143663408,Debit,USA,NY,2020-08-30,2024-03-16,Desktop,Firefox,1,7,1,142592.87506137867,519,40813.51987157449,Approved
10153,16,invalid_email,1234567890,3265.944311777821,44792.803343486856,Debit,UK,Mumbai,2023-05-09,2024-09-08,Tablet,Safari,1,1,1,22206.02648967321,786,34290.77165608838,Pending
10154,16,user@gmail.com,invalid_phone,2311.8209824876544,5554.299090649938,Debit,,London,2022-01-17,2023-08-14,Mobile,Firefox,1,8,0,76906.12182029267,604,30805.71179152619,Rejected
10155,68,,invalid_phone,4038.4261247973363,334.07545849441226,Credit,USA,Dallas,2021-06-10,2024-01-06,Mobile,Firefox,0,6,1,106944.50021460089,816,42679.51284722466,Approved
10156,15,test@company.com,,460.6189430683165,34104.86887896652,Credit,UK,London,2020-03-17,2023-01-28,Desktop,Safari,1,5,0,48285.88280283427,428,45029.428393489405,Rejected
10157,33,invalid_email,invalid_phone,7339.33364876414,29810.66207168329,Credit,USA,Mumbai,2021-03-15,2023-01-16,Tablet,Safari,0,7,1,114363.28019494329,323,19444.32185879021,Pending
10158,16,user@gmail.com,1234567890,-367.73778664623694,46726.596829668444,Debit,USA,NY,2023-07-10,2023-10-04,Mobile,Safari,0,1,0,30559.721668770104,840,8662.494386194297,Approved
10159,67,invalid_email,1234567890,6267.093145966236,10934.269645178862,Debit,,Mumbai,2023-04-23,2023-11-29,Mobile,Firefox,1,4,0,78635.00883257101,431,40893.02020040253,Pending
10160,58,,1234567890,1420.0775309261603,3303.78534264434,Debit,,NY,2022-12-14,2024-04-27,Mobile,Edge,0,3,0,107910.54430479162,855,10687.655364974158,Rejected
10161,46,,invalid_phone,1940.2424852513377,12219.98202237131,Debit,UK,London,2023-08-24,2024-07-19,Mobile,Edge,1,7,1,54678.426671262605,620,46447.53348745428,Approved
10162,46,test@company.com,1234567890,6174.13598572042,-34.69033391536402,Debit,,London,2021-05-30,2023-10-15,Tablet,Chrome,0,0,1,29600.034297784165,796,1143.8972610951726,Rejected
10163,69,user@gmail.com,invalid_phone,9925.906390720525,830.5303106355536,Credit,,Mumbai,2023-08-15,2023-04-24,Mobile,Safari,0,2,0,144412.8092739276,681,46063.55913096518,Rejected
10164,70,user@gmail.com,1234567890,7666.033635261782,45657.74810195874,Debit,India,Dallas,2023-06-07,2023-02-07,Mobile,Edge,0,9,0,138796.99374338414,515,29459.149630603137,Approved
10165,31,test@company.com,1234567890,1871.3161383456159,16952.845707595792,Credit,India,London,2023-11-01,2024-03-29,Mobile,Chrome,0,7,1,140428.0885095253,842,38737.10582564407,Approved
10166,52,test@company.com,invalid_phone,1348.259927931905,19951.259051493715,Credit,UK,Dallas,2023-08-02,2023-06-15,Desktop,Chrome,0,4,0,147205.30982870463,310,19924.629353220225,Pending
10167,38,user@gmail.com,1234567890,8595.445137810539,-63.045618556675095,Credit,,Dallas,2023-03-07,2024-11-24,Mobile,Safari,1,3,0,44010.7470734783,381,49585.814595444004,Approved
10168,25,invalid_email,,4163.931453175795,12796.610788764176,Credit,UK,Mumbai,2021-09-06,2023-07-24,Mobile,Chrome,1,5,0,40510.87971301788,455,11377.571378314522,Approved
10169,30,invalid_email,invalid_phone,939.0544296956323,40041.02517081298,Credit,India,London,2022-10-27,2023-09-02,Tablet,Edge,1,4,1,24447.896206998015,465,13217.183131908738,Approved
10170,73,test@company.com,invalid_phone,8553.21994488035,30390.038943002677,Debit,India,Dallas,2021-11-06,2023-11-29,Mobile,Chrome,1,2,1,135936.9623903117,507,2571.6222018736466,Approved
10171,17,invalid_email,invalid_phone,8068.969705599744,37442.81065540718,Debit,India,London,2023-12-13,2024-01-31,Mobile,Chrome,0,4,0,117859.16934767377,323,47023.668153071914,Approved
10172,34,user@gmail.com,,9831.016820920218,21807.90078048304,Debit,UK,NY,2021-02-23,2024-05-21,Mobile,Edge,0,3,0,102324.11344540423,631,22801.465179933806,Pending
10173,73,,invalid_phone,9052.308710483181,14796.19030931783,Credit,,Dallas,2020-10-02,2023-05-01,Desktop,Chrome,1,0,1,140597.90069419786,861,33742.62073596746,Rejected
10174,50,,1234567890,8443.798555935688,23623.314759746885,Credit,USA,Mumbai,2021-08-30,2023-09-16,Tablet,Chrome,1,0,0,94759.95988402463,818,34372.03637314204,Pending
10175,33,invalid_email,1234567890,52.0311770155331,15476.62448869331,Credit,,Mumbai,2021-07-24,2024-12-22,Tablet,Firefox,0,6,0,36864.99785432124,810,43725.10461413388,Rejected
10176,33,test@company.com,1234567890,596.3613797302394,41787.525930377466,Credit,UK,Dallas,2020-03-30,2024-02-14,Desktop,Chrome,1,3,0,42992.38174155103,892,33246.26253232046,Approved
10177,34,test@company.com,invalid_phone,5474.32354019329,14181.359495235132,Credit,India,London,2020-10-08,2023-11-06,Desktop,Chrome,0,0,0,37183.91094395255,540,28101.05911520936,Pending
10178,66,test@company.com,1234567890,5080.532085959119,32647.945663107275,Credit,USA,NY,2023-04-09,2024-12-06,Tablet,Firefox,0,5,1,59995.54165399422,480,35515.92620955218,Rejected
10179,47,test@company.com,invalid_phone,4308.613752140122,5986.093337785919,Debit,UK,NY,2021-09-29,2023-03-09,Mobile,Firefox,1,0,0,69334.5883047698,592,37548.53995015632,Rejected
10180,54,test@company.com,1234567890,3666.2879168531344,34030.191180480404,Credit,India,Mumbai,2022-03-21,2023-04-24,Tablet,Firefox,0,7,0,123589.07840900937,382,9296.397312424098,Approved
10181,53,invalid_email,,4027.7100910754534,45578.28529160172,Credit,UK,Mumbai,2023-10-10,2023-08-08,Desktop,Safari,0,8,0,44863.00848789465,865,5483.3519488376505,Approved
10182,15,,,5477.62830841535,30037.740886635325,Debit,USA,London,2023-05-12,2023-08-08,Mobile,Safari,1,2,1,114297.46986968127,389,3742.442524278156,Rejected
10183,25,,,-478.19656519914736,27552.624381758338,Credit,India,Mumbai,2023-08-05,2024-04-17,Tablet,Edge,1,6,1,83859.70527488599,738,18702.674726126832,Pending
10184,71,invalid_email,,2237.442128394948,48017.03166910365,Debit,,London,2022-05-17,2024-12-30,Mobile,Chrome,0,4,1,149955.78974667547,842,24900.011991887262,Rejected
10185,64,test@company.com,invalid_phone,4941.937067231466,30997.224321108166,Debit,UK,Dallas,2021-04-06,2024-01-21,Mobile,Edge,1,2,0,120955.71993583298,492,30782.494914493043,Pending
10186,37,invalid_email,1234567890,7083.269036073285,12237.072096927212,Debit,USA,NY,2022-01-19,2023-10-25,Desktop,Safari,0,4,0,145963.88852492807,787,47901.7259844805,Pending
10187,45,,,1328.6452701516614,13911.94221623476,Credit,,Dallas,2023-04-11,2024-08-28,Tablet,Chrome,1,9,0,64505.695212592684,648,16539.39101035031,Rejected
10188,56,user@gmail.com,invalid_phone,5242.252324768046,34970.63876933229,Debit,USA,Mumbai,2020-10-27,2023-09-10,Desktop,Chrome,0,6,1,35996.52511161352,388,38043.70260386372,Pending
10189,21,invalid_email,,7001.826680800708,36507.2662885015,Debit,UK,NY,2021-08-22,2024-02-09,Tablet,Firefox,0,6,1,85766.45466887677,422,26567.880979744245,Rejected
10190,30,test@company.com,,4168.590408095999,14478.307821239774,Credit,USA,NY,2021-06-12,2024-05-06,Tablet,Safari,0,8,0,36151.13160225162,673,11004.496604345843,Rejected
10191,74,,invalid_phone,-215.648096464464,16612.54287424284,Debit,India,Dallas,2020-05-19,2023-12-23,Mobile,Chrome,0,7,0,84018.72163206842,346,30765.271456437953,Approved
10192,16,,invalid_phone,4217.315663889186,49543.881945693436,Credit,USA,London,2020-10-04,2024-03-03,Mobile,Firefox,0,3,1,55092.33340279945,732,48358.80891448518,Rejected
10193,15,,1234567890,2612.6713213136077,4199.58002859415,Credit,UK,NY,2021-10-24,2023-08-03,Mobile,Chrome,0,4,0,83836.13761565127,445,6215.41496256362,Rejected
10194,62,,1234567890,9261.320880863947,19636.896450445063,Debit,India,London,2021-05-25,2024-01-15,Desktop,Safari,0,4,0,143452.70647085557,302,25363.988227461447,Approved
10195,26,test@company.com,,808.4405496224372,2184.82409107288,Credit,USA,Dallas,2023-10-01,2023-08-02,Mobile,Edge,0,9,0,57574.42834905464,829,2580.417707526411,Approved
10196,51,user@gmail.com,,6350.997532825938,40874.99646191029,Credit,USA,Dallas,2023-03-09,2023-04-08,Desktop,Edge,0,1,1,149146.42641804295,613,16060.814944818114,Pending
10197,46,,1234567890,53.55754651226209,3709.637786217045,Debit,India,London,2020-04-23,2024-06-11,Mobile,Chrome,1,6,0,49812.831022531114,626,31030.133879699562,Pending
10198,23,invalid_email,1234567890,4184.789597033313,33374.37517959827,Debit,,Dallas,2021-08-02,2024-10-27,Desktop,Firefox,0,6,1,47054.08926961434,380,42052.84680153773,Approved
10199,33,user@gmail.com,invalid_phone,5316.784615810847,1880.6546241775845,Debit,,NY,2023-10-21,2024-06-11,Tablet,Firefox,1,8,0,90822.5079898946,452,36516.421086303555,Approved
10200,62,,1234567890,2628.526778827087,33315.60692829425,Debit,India,Dallas,2021-11-21,2024-12-10,Desktop,Firefox,1,8,1,129465.84198109111,701,23142.838910773695,Approved
10201,17,user@gmail.com,1234567890,4278.294172964037,41994.88429331287,Credit,USA,Dallas,2021-09-28,2024-09-11,Desktop,Safari,1,3,1,117435.45749362656,787,45461.13785520733,Rejected
10202,34,invalid_email,,1217.3148425669674,19339.897873126927,Debit,,NY,2023-11-21,2024-06-18,Desktop,Edge,0,4,1,114059.80158847546,366,15135.733251188532,Rejected
10203,38,,1234567890,2693.3004194143796,25628.45116504102,Debit,India,London,2022-04-02,2024-07-07,Tablet,Edge,0,6,0,56742.282349777015,388,37699.170511258315,Rejected
10204,68,invalid_email,,6021.616411557132,19478.628638269405,Debit,UK,Dallas,2022-05-24,2024-07-02,Desktop,Chrome,1,9,0,22927.180889142088,434,23700.451087383124,Approved
10205,47,test@company.com,1234567890,2668.9005865421286,14324.926690264585,Credit,USA,London,2022-07-28,2023-11-24,Tablet,Edge,0,6,0,41027.27771875281,501,44931.78773363878,Pending
10206,38,,invalid_phone,8947.302323293152,39966.43343198354,Credit,UK,NY,2022-07-30,2023-06-14,Mobile,Firefox,0,9,1,65431.52914809243,727,39871.64108268801,Pending
10207,50,,1234567890,6098.273055230392,12872.131260280474,Credit,USA,London,2023-02-08,2023-04-26,Mobile,Safari,0,7,1,146318.88757412607,478,45073.48306535476,Rejected
10208,52,,1234567890,4105.814693577837,35870.1146438618,Credit,,London,2020-12-23,2023-05-30,Tablet,Firefox,0,7,0,139571.06953660434,638,10712.39244710367,Rejected
10209,39,,1234567890,-93.05217668108406,9516.051042015315,Credit,UK,Mumbai,2023-06-15,2024-06-01,Desktop,Firefox,0,1,1,46083.796344592905,378,33407.5216058104,Approved
10210,32,test@company.com,,4745.257519649048,11742.54359999481,Debit,UK,Mumbai,2020-01-03,2023-02-01,Mobile,Edge,0,8,1,114330.92213801044,896,36923.170404082004,Approved
10211,68,,invalid_phone,7530.150542313437,16159.519291437824,Credit,India,Dallas,2021-02-07,2024-10-18,Desktop,Safari,1,3,0,95272.19139743959,832,37120.713264129685,Pending
10212,49,user@gmail.com,1234567890,2288.354779130343,29046.9752470832,Credit,,Mumbai,2020-01-25,2023-10-20,Desktop,Safari,1,0,1,26479.544511404412,677,25200.02252336688,Pending
10213,75,,,7971.122481312057,22175.5382771366,Credit,,Mumbai,2021-05-23,2024-11-19,Tablet,Firefox,1,0,0,68321.72946881666,464,562.526117397627,Approved
10214,55,test@company.com,invalid_phone,2143.9710435342554,37002.38530121884,Debit,USA,Mumbai,2021-11-26,2023-06-26,Mobile,Chrome,1,4,0,83189.58624756733,839,13071.539193453746,Pending
10215,47,,,8149.337073483404,9891.932317145807,Debit,India,London,2020-03-01,2023-03-02,Tablet,Edge,1,6,1,106784.63603551323,454,16165.043750219054,Pending
10216,47,user@gmail.com,,395.3175869226127,-455.71331970946005,Credit,India,London,2020-05-02,2024-08-11,Tablet,Chrome,0,4,0,58337.665081877654,422,42601.83086408807,Rejected
10217,28,test@company.com,invalid_phone,8594.92894312481,38604.43106104622,Debit,USA,Mumbai,2020-02-24,2024-02-20,Tablet,Firefox,0,2,1,141396.42177708267,898,42044.29085521102,Approved
10218,35,test@company.com,1234567890,4741.45773479997,40904.1160278837,Credit,UK,NY,2023-04-01,2024-01-18,Tablet,Edge,0,6,0,78744.27737147704,501,5234.005201889164,Approved
10219,62,user@gmail.com,,2613.644691012751,2033.4883185278672,Debit,USA,Mumbai,2022-08-31,2024-08-20,Desktop,Chrome,1,0,0,52308.85113520546,339,47491.79408856288,Approved
10220,34,user@gmail.com,,2283.689129359062,30156.283630078222,Debit,USA,NY,2022-11-28,2024-12-03,Mobile,Chrome,1,0,0,61135.6513421422,468,9122.874332574549,Rejected
10221,22,user@gmail.com,1234567890,4036.1108687688084,18288.545977526974,Credit,USA,London,2023-01-11,2023-01-07,Mobile,Chrome,0,1,0,117745.10572046535,369,20717.972565046057,Approved
10222,21,user@gmail.com,1234567890,9990.019730088272,39488.67841492035,Debit,India,NY,2021-06-29,2023-03-26,Mobile,Edge,1,0,0,103237.09778469324,629,10757.848305537771,Pending
10223,31,user@gmail.com,invalid_phone,1813.4376310946168,43595.142264020404,Credit,USA,London,2020-04-22,2024-02-02,Desktop,Chrome,0,8,0,116483.14278795141,739,43016.62344146787,Rejected
10224,47,test@company.com,invalid_phone,583.774813229496,42401.192106659706,Credit,USA,NY,2021-02-28,2024-01-28,Desktop,Safari,0,3,0,58004.437291716975,698,37470.10159296559,Rejected
10225,62,test@company.com,invalid_phone,5642.86927154595,38637.41661489346,Credit,USA,London,2022-07-06,2023-02-16,Tablet,Firefox,0,6,1,62490.32040546077,792,17676.440344390197,Approved
10226,73,,1234567890,4629.6958976227,12721.66366585031,Debit,,London,2020-08-17,2023-12-07,Tablet,Edge,1,4,0,71573.48515160206,653,34093.93130130277,Pending
10227,36,,,5004.060846164727,40406.371821984154,Debit,UK,Mumbai,2023-07-30,2024-05-12,Tablet,Safari,1,6,0,44517.089804350515,627,9218.344208577117,Approved
10228,44,invalid_email,,6502.821884350779,26207.40227122093,Credit,UK,Dallas,2022-07-05,2024-08-28,Tablet,Chrome,0,6,1,109835.79084171225,797,19114.85461880008,Pending
10229,52,,invalid_phone,2305.0127336418177,1690.587356436632,Credit,UK,Dallas,2023-08-03,2024-04-22,Mobile,Firefox,0,0,1,62815.43683012032,718,18855.37941690541,Approved
10230,65,,1234567890,9061.982451530828,22303.881344810696,Debit,UK,London,2020-06-03,2024-03-01,Tablet,Chrome,1,0,0,62410.709138452374,802,11896.83408606989,Pending
10231,68,user@gmail.com,,4074.5566942840487,47050.05376852966,Credit,India,Mumbai,2020-06-13,2024-03-01,Desktop,Safari,1,2,1,55017.446085328185,838,43815.60247914413,Pending
10232,22,user@gmail.com,invalid_phone,855.4050489958486,44280.82683651319,Debit,India,Dallas,2022-08-19,2024-05-29,Desktop,Chrome,1,9,0,78867.6146111853,644,33942.28677395631,Pending
10233,41,,,7294.136945706415,4215.478330852918,Debit,USA,Dallas,2023-04-20,2023-05-09,Desktop,Edge,1,1,0,120356.89030044738,676,13996.965528189965,Rejected
10234,41,invalid_email,,6252.595702487428,36950.46097143288,Debit,India,Mumbai,2023-06-16,2023-09-06,Tablet,Safari,0,6,1,128629.13170957554,594,12106.038031451866,Approved
10235,35,user@gmail.com,1234567890,2815.3057260823894,40095.43616386997,Credit,UK,Mumbai,2021-10-10,2023-05-11,Mobile,Edge,0,2,1,124586.02409881947,587,897.6735499619526,Approved
10236,44,,1234567890,6025.94660235751,12840.797600075006,Credit,,Dallas,2023-09-24,2024-11-19,Mobile,Firefox,1,6,0,100755.1650895453,553,17329.11268961773,Approved
10237,42,,,1808.5505418742573,23052.037107795706,Debit,USA,Dallas,2022-07-26,2023-11-19,Tablet,Edge,1,8,1,56455.579557576166,733,26338.56416576591,Rejected
10238,78,test@company.com,invalid_phone,4170.813273075561,35260.38501464783,Credit,USA,NY,2021-05-26,2024-06-26,Tablet,Edge,1,0,0,115531.17675508911,800,13885.54709541882,Pending
10239,75,invalid_email,1234567890,8943.831482756916,21391.115929878542,Credit,UK,NY,2022-07-20,2023-03-07,Desktop,Chrome,1,2,0,25117.05242647673,384,35022.9138214885,Rejected
10240,62,test@company.com,,902.1094481878688,4752.642862195425,Debit,UK,London,2020-09-22,2024-12-18,Desktop,Chrome,0,5,1,123759.81295035829,820,20587.476450563314,Rejected
10241,33,invalid_email,1234567890,3560.312724868351,35000.0046787678,Debit,UK,Dallas,2020-07-05,2023-04-11,Mobile,Safari,1,8,0,121429.58332865471,861,15815.891850533393,Pending
10242,18,user@gmail.com,1234567890,8121.995459563646,45493.573176500475,Credit,India,Mumbai,2022-11-29,2023-01-31,Desktop,Firefox,1,4,1,107100.14471294213,812,46952.88293951656,Approved
10243,49,invalid_email,1234567890,9679.65444376487,32276.721148714038,Debit,USA,Mumbai,2021-01-25,2023-07-10,Desktop,Safari,0,2,1,32730.308498125105,815,13140.043864406953,Rejected
10244,78,,,4266.224432428857,38463.83817702073,Credit,UK,Dallas,2023-07-07,2024-07-31,Tablet,Firefox,1,7,1,149654.37361867868,815,19912.881004832816,Pending
10245,63,,invalid_phone,4823.496011505148,17276.489318549255,Debit,,London,2021-10-16,2024-02-19,Mobile,Firefox,0,4,0,118333.19501212938,796,19114.539426038595,Pending
10246,31,invalid_email,invalid_phone,5507.805598729582,8343.110501458377,Debit,USA,Mumbai,2020-06-24,2024-12-14,Tablet,Edge,0,5,0,115524.88803102607,461,12059.917283562416,Approved
10247,58,invalid_email,invalid_phone,9289.655487153963,31781.456742532922,Credit,USA,Dallas,2022-02-12,2024-05-14,Mobile,Chrome,0,1,0,28321.0208288105,826,10873.836990520835,Pending
10248,44,invalid_email,1234567890,8511.171305258813,15716.331497902163,Credit,India,Dallas,2022-02-02,2024-08-17,Tablet,Firefox,1,3,1,71831.66645447681,664,15119.00094067018,Pending
10249,60,test@company.com,,1291.3118085272656,42863.74946847943,Credit,USA,London,2023-09-14,2023-02-15,Mobile,Chrome,0,0,0,31202.489954107587,843,43211.808496559046,Pending
10250,20,invalid_email,1234567890,4085.9570873942876,5254.030548878336,Credit,UK,Dallas,2022-07-19,2023-03-30,Desktop,Firefox,1,3,1,66934.81088517529,724,38354.144361464525,Approved
10251,51,user@gmail.com,invalid_phone,4372.004496062476,21106.648686389308,Credit,UK,Mumbai,2023-05-08,2024-11-28,Mobile,Chrome,1,0,1,94163.12206643385,874,34049.97570800261,Approved
10252,38,test@company.com,invalid_phone,7785.509172311946,19233.107623887678,Debit,,NY,2021-12-11,2024-01-10,Mobile,Safari,0,3,0,134253.38448635998,663,22855.14963212467,Pending
10253,60,test@company.com,,5830.375267357071,46840.746531250414,Debit,USA,London,2023-05-04,2024-12-01,Tablet,Chrome,0,1,1,56781.905289284594,407,25387.699231630173,Pending
10254,67,invalid_email,1234567890,6369.314851304636,6809.874830824598,Credit,USA,Dallas,2022-04-05,2023-09-03,Mobile,Edge,0,5,0,101043.9048226957,313,13356.942274673018,Approved
10255,74,user@gmail.com,invalid_phone,9981.099030488986,-497.8119243874415,Debit,India,London,2021-08-11,2024-07-11,Mobile,Firefox,1,5,1,41404.749904824734,322,3715.7956917958813,Approved
10256,77,test@company.com,,287.0804564351371,11142.345853162997,Credit,UK,Dallas,2021-06-14,2023-09-14,Mobile,Edge,1,7,0,66015.30140248913,620,16552.027836024114,Approved
10257,46,,1234567890,1841.6031471041965,40834.11984820138,Debit,,NY,2022-12-21,2023-12-18,Tablet,Firefox,0,8,1,143140.87178072328,809,24779.187799618307,Rejected
10258,47,test@company.com,1234567890,3782.907342401242,9675.41261839787,Debit,UK,London,2023-09-12,2024-07-26,Mobile,Edge,1,7,1,117193.3190257551,340,2865.6523259666224,Approved
